label,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X
2,-7.827661632,-3.564506966,-6.305698619,-4.040332694,-1.178559323,2.871608078,-2.507044671,-1.648360376,-1.511330142,0.817477266,1.943142066,0.690922499,0.604423564,1.990004987,-0.789654,2.704339718,1.354932868,-1.52942437,-2.201778385,-3.352736649,2.31027852,-0.257049395,-0.399373085,0.493155979
2,-7.534859389,-2.444032165,-1.270989069,-3.765729462,-5.87167256,-3.458671756,-1.283016931,-1.672162704,0.840226739,2.22309694,2.56720916,1.210383131,0.429601717,1.442096265,0.682359096,3.709404133,-0.536748704,-6.430396482,-2.44313091,-2.161884269,1.318016808,0.321547414,-0.311449055,0.31801333
2,-6.790293858,-0.331520251,-4.994135537,-1.956541008,-1.602476228,-3.66986349,-3.905390092,-4.400325861,-0.080771419,0.740630185,1.390283513,0.852099469,0.20077953,-0.426304498,-1.899375499,2.749838062,0.258907109,-4.512382521,1.287753415,-0.344827217,-0.487593014,-0.705582341,-0.830786183,-0.356267015
2,-8.212663523,-2.771480218,-5.8738353,-0.402157249,-2.127558022,-4.385514815,-2.548790582,-3.105869076,-0.663048494,2.049991435,2.393168055,0.8745186,-0.087393576,-0.773732437,-3.242435394,-1.193478925,1.125134428,0.8725368,2.226938603,1.149446907,-2.052405074,-1.040037959,-1.034382218,-0.665877348
2,-7.187590269,-4.040239686,-6.853338752,-1.597361708,-2.662255928,-3.433544174,0.057472278,-1.448748016,-1.491082047,-0.154343492,0.783983344,0.324454242,-0.082730051,-0.867649001,-0.561860841,-4.582433161,-0.242497859,1.401920244,2.29402022,1.185226136,-0.832726156,0.417766824,-0.186945667,-0.288789536
2,-7.467301548,-1.750271103,-5.205040552,-5.735537499,-3.654081069,-2.268026213,0.075959788,-1.423781266,-1.533225558,1.11052684,1.318785917,0.475389723,1.431061766,1.502976555,2.942213161,-3.166439666,0.721252893,2.608407184,-0.572000258,-1.019503435,-0.731969203,-0.393965009,-0.174385506,-0.148084009
2,-7.287069922,-2.143598311,-6.171324173,-6.163500625,-1.202961494,-2.625727425,-1.776734947,-3.463530562,-0.894772121,1.837012718,1.647056081,0.618479603,1.08298771,0.650573056,3.740784005,0.924895717,0.7303126,2.060409574,-0.85140072,-1.934952665,-2.391956359,-0.121743015,0.140083549,0.352684605
2,-6.016331048,-1.465336074,-1.801522847,-2.86874729,-1.775325899,-0.876812415,-2.489687356,-3.627732955,-2.05915726,0.463365817,1.700053427,0.505379906,-0.671281166,-2.056714747,1.94146797,2.213838118,-0.559143547,-0.643791905,0.199699222,-0.7872542,-2.163278442,-1.476468142,0.23442194,0.50550741
2,-6.288593954,-3.206847616,-2.943921596,-1.643413238,-2.506164613,-1.038536713,0.063194771,-3.24920117,-4.816050734,-0.013377504,0.803474912,0.838486058,-1.785737738,-1.708483069,3.212708354,-0.539892081,-3.08693587,-0.50760117,2.391471675,2.966043465,-1.14189498,-1.3644475,-0.226651274,0.115431023
2,-8.973461282,-4.303718571,-3.906539887,-4.674824016,-3.841194829,-4.027309427,-0.544456238,-2.711827262,-2.817503914,-0.178980263,2.09220941,1.12364761,-2.169917305,-1.918723938,-1.316470319,-3.366971883,-3.463687498,-1.525068148,3.753433917,4.233346818,1.874682383,0.561286773,-0.019976828,-0.17022575
2,-8.487111412,-3.287131666,-0.299753123,-6.070300383,-4.800430833,-1.811880675,0.837857006,0.527581789,-2.228441265,0.111514508,1.111001178,0.482492286,-0.766186761,-0.897688293,-1.426665136,-2.179257738,-0.692368668,3.214864069,2.368370823,2.903846746,4.559884679,0.656394115,1.525731092,-0.248479469
2,-8.171948276,-4.303279957,-5.098312562,-5.705761541,-5.823724035,-2.777742656,2.753132401,0.833895792,-0.54093842,1.24284997,1.516325052,0.428038167,1.887613125,1.570974044,0.26585305,1.150649499,-0.38391638,4.975578317,1.12899815,0.424333575,0.477069915,0.291708886,1.17017969,-0.375918812
2,-7.838630598,-4.553599362,-4.488032962,-4.396831082,-2.553453012,3.158976006,1.966956686,-0.666292578,0.885493537,0.260298552,3.380013729,0.813571576,2.219037216,2.088921318,0.966122905,3.760105689,-0.036689233,1.02430364,-2.702113157,-3.124809204,-0.628240871,-1.412953105,0.296841021,0.16181252
2,-6.466282002,-1.314023657,-1.413620392,-3.785584419,-5.54055831,0.950629708,0.584491147,-1.478389716,-3.658866442,0.184191044,2.71297267,0.394229747,1.3944795,2.226377112,2.866768275,0.760280043,-0.665146797,-1.454177059,-3.419761012,-2.803422603,-0.615614097,-0.297149557,-0.524173192,0.406386797
2,-6.011388726,-1.648377839,-0.692914851,-1.390230411,-4.997047545,-2.139611398,-2.130992103,-3.003489264,-1.611838561,-1.478585686,0.9579389,0.742115276,0.102565095,0.507422859,-0.724318816,-1.671126479,-1.318675704,-2.391680991,-0.873864916,0.055369032,-0.090601326,1.069657309,-1.610137396,-0.046475775
2,-6.993849962,-2.41632505,-2.695719206,-6.068641812,-5.599646964,-2.309714543,-0.327534723,-2.20263977,-0.215693516,1.666567753,1.941102679,1.073346513,-1.324245936,-2.09139263,-3.151919596,-2.049134511,1.733080429,1.105626853,0.602404159,2.655716596,1.91507163,0.64039163,-0.235835424,-0.100625501
2,-7.420998976,-3.241314378,-4.93346178,-5.761992103,-4.501922241,1.201626645,1.112172247,-0.221114004,-0.971994914,1.12359616,1.35074263,0.40429953,-0.686832855,-0.988134683,-2.372812565,-0.759475212,2.543296705,1.044601794,1.445008767,3.503664065,-0.616203531,1.318097255,0.817192322,-0.552445956
2,-7.747845781,-3.654644332,-4.021226322,-4.67340534,-3.188500318,0.938450967,-0.133484789,1.113997548,-1.10618082,-0.156312434,2.16281767,0.412199368,0.450818344,-0.146865751,0.311609762,2.727262253,3.728480287,-1.147234814,-2.151066053,1.889299199,-1.56147633,-0.619747516,-0.377094633,-0.623470694
2,-6.664640099,-2.511420223,-3.58938014,-3.227061465,-2.387675811,-2.196791461,-0.060503919,0.593688175,-2.090900205,1.41000029,2.072869888,0.244019914,0.441598345,0.484264815,1.477839499,1.483265277,2.790891179,-1.867694605,-2.222632451,-0.718015447,-0.315338596,0.163097467,-0.531299945,-0.165055748
2,-6.695801885,-3.001570754,-2.900345382,-3.245213751,-1.064049748,-2.33135771,-2.967795721,0.223907938,-1.998455366,0.593744415,1.014397101,0.21828028,0.237694833,0.510305462,0.562162722,0.574630453,1.476280444,-0.977591295,1.462270343,-0.05036809,-0.600528623,0.807913416,-1.171688348,-0.265012591
2,-7.284623407,-2.841453943,-3.277143002,-4.251189982,-1.377810757,0.034989076,-0.804620965,-0.85309237,-0.998865536,0.993213936,1.128002997,0.253675452,0.052965425,0.66281107,0.010769366,-1.08908106,-0.452709761,-0.327568144,0.735433968,-1.0209104,1.199782629,0.192211717,-0.393518144,-0.077816561
2,-7.081311878,-2.724169279,-3.334100809,-3.299395401,-1.479012179,-1.643826245,2.431979248,1.761835686,-2.552991089,1.263950867,0.877718593,0.009852713,-0.185798405,-0.21856089,-2.719774261,-0.03434224,-0.752492849,0.212406651,1.906687109,-0.785992782,2.205917386,0.921909134,0.695660461,0.218889594
2,-6.392436965,-1.655904356,-3.356348378,-4.83359223,-2.859259238,-3.03190941,-1.657240451,-1.706641299,-0.013958401,1.363214639,1.550931927,0.231508856,0.124344042,-0.670599539,-3.255696522,1.295216036,1.084407898,-0.27973921,1.312003546,1.373605259,0.545959904,-0.045294778,0.772069076,0.310803723
2,-7.420592713,-3.922186883,-6.940404085,-3.005525988,-1.452064781,-0.479298491,0.318544687,-0.52830677,0.817967146,1.791607765,1.846423327,0.557697969,-0.264756863,-0.927981583,-0.945601749,1.729123626,1.492777734,-0.091016605,0.241020169,-0.857596736,-0.746586299,-0.306162771,0.349609918,0.208958129
2,-6.928466927,-3.24834445,-6.357536147,-2.455300635,0.235327391,-0.966883616,2.220101635,2.352386746,-1.865404797,0.66144332,1.801754243,0.445958408,-0.079695305,-0.421163304,1.250876143,0.418092661,-0.840811085,-0.767367644,1.436452448,-0.86167661,-1.546213239,0.472203246,-0.463190121,0.00273737
2,-7.210432192,-3.319921607,-3.251909548,-1.894855759,-0.787138893,-2.81286405,0.854838458,-1.55407344,-2.74714734,1.155592371,1.276722312,0.21606513,0.601912746,0.772404222,4.202934909,-2.119474763,-3.871187569,-1.626873697,-2.51698098,-2.946836625,-1.394150066,0.815392657,-0.246631973,0.108075858
2,-6.617060183,-2.588781949,-3.324281432,-4.761788352,-4.452938809,-3.016178097,0.229291335,-2.486272879,-0.550721017,2.389527205,1.140997252,0.406431331,0.159822519,-0.381229465,1.653588641,-2.943544304,-3.21834114,1.527501411,-3.457944208,-2.978900264,1.169949695,2.175547757,-0.238329451,0.338591999
2,-6.673426966,-3.0933618,-2.152629079,-5.031494274,-4.914713035,-1.894961796,-2.461521633,-2.529231895,-1.930599844,2.150654808,1.806853863,0.739575295,0.086571977,-0.832945689,-1.722040369,-1.152695128,0.537148963,3.188296368,-2.02037362,-2.307844424,1.109610949,1.488205381,-0.256542417,0.430125134
2,-6.957235762,-3.93346855,-4.42679342,-5.302297834,-2.528397248,0.865417374,-1.308634632,-1.628384423,-0.518754002,3.427233737,1.179194292,0.692091324,-0.332906447,0.384959176,-1.386007756,2.2267175,2.836604458,0.95931145,-2.010801011,-0.26400516,-0.070375751,-0.047499512,-0.457772513,-0.193498383
2,-6.910486438,-3.89699684,-5.283714107,-3.353643711,-0.943686229,0.028782768,-1.406758989,-5.444784304,-1.098714424,2.869047177,0.872810166,0.718422835,-0.416192513,0.380114586,-2.810812223,1.966934217,3.110228452,-0.721231526,0.42796004,0.586109558,-0.219535233,-2.011386789,-0.97858801,-0.653716434
2,-6.997890118,-1.609525666,-3.837750552,-2.260637383,-2.183545525,-2.539083204,-3.314291503,-1.424504414,-1.072227354,1.959081752,0.921360331,0.126759985,-0.032048276,0.537128601,-0.88524488,1.83759384,0.450080373,-0.973839053,0.303383708,1.859419438,-0.660786971,-2.297013839,0.120631757,-0.60323777
2,-7.277388557,-3.685161364,-6.663368847,-3.601923173,-0.421796218,-1.274558796,-0.816753138,-1.752007562,-1.983166018,-0.132349383,0.467888828,0.041666313,0.712949191,-0.823007633,-1.360804461,-0.113124865,-2.024160685,0.03571747,-0.696494171,3.2580892,-0.646400586,-1.32571441,0.235881004,-0.403621837
2,-6.821857116,-3.233693387,-5.06483337,-2.421767343,-2.114221694,0.056329576,-1.148561996,-0.685643636,-1.067708661,1.482411259,1.562602597,0.12561293,1.155267202,-0.35499798,-1.704949364,-0.677850489,-2.290445507,-0.669284558,-0.597302647,0.528780939,-0.757270427,-0.391187878,-0.042252123,0.174308237
2,-5.929079152,-4.319424429,-6.711379391,-3.442766029,-4.014589172,-1.215347417,-3.534364998,-0.927080893,-2.070574649,1.118810809,0.906010539,0.113563607,1.23035953,1.183499367,0.862191976,-1.078604698,-2.571410577,-3.444767708,-2.028841632,1.090624754,0.47518883,0.678853914,0.594787171,0.358131678
2,-5.939144017,-1.824891104,-6.371169326,-3.356991689,-3.822817308,-3.57261573,-2.851439543,-1.043796341,-2.164428679,0.746719839,0.638921291,0.352273694,-0.234789289,1.572971263,2.581742342,-1.05188208,0.704880421,-5.066778378,-2.006588005,-0.443166801,0.742643955,-0.359253967,0.264528962,0.239334749
2,-5.873205811,-2.614313455,-4.716912906,-4.752218047,-3.424614276,-4.627237705,-3.008576813,0.063005922,-0.722022763,1.253777197,1.821910238,0.465533447,-1.106599806,0.835590747,2.253389129,1.283421892,3.92967244,-3.457401991,1.255420093,-0.514354273,-0.287391461,0.064630847,0.907906541,0.139472739
2,-7.201977719,-1.726791979,-2.1894531,-3.344864454,-1.351888511,-5.837892847,-4.421338096,-1.845437245,-0.628018672,0.876047114,1.50144619,0.308630134,-1.112145726,-0.649125206,0.955846354,-0.412290743,4.453893862,1.033315113,3.376104834,-1.324610293,-0.393188628,0.419335611,0.558596049,-0.246381042
2,-6.957562009,-3.115087871,-5.422153809,-1.523696808,0.64445509,-5.268811845,-0.866285582,-1.29779185,-3.269866844,1.151093441,1.836607901,0.344594496,-0.509458683,-1.118799903,0.183227604,-0.674272276,0.475064704,2.419062091,4.732535197,-0.885001816,-0.772692941,0.028883243,0.042966804,-0.246012202
2,-7.065184507,-2.548191704,-4.584779343,-5.589688423,0.823488802,-1.701855991,1.141572093,-2.350312895,-1.480289581,1.427065133,1.469466533,0.043171606,0.965794568,-0.934607857,0.77680568,-0.606990936,-3.477167145,0.921258488,4.688732202,1.78635132,-0.194279984,-1.056783956,-0.328359652,0.226755171
2,-6.705790441,-3.881813447,-3.244408378,-4.641214477,-3.799705877,-3.066662996,1.308770887,-1.012058977,-1.45492672,1.021593053,1.902350273,0.229244408,-0.348943034,0.165669276,3.880154132,-0.084139289,-6.871846319,-0.83973534,1.623473866,2.973094342,2.08469751,-1.429277084,0.031495271,0.570906906
2,-5.879171652,-2.745340976,-2.113117296,-2.696592024,-4.345558745,-5.557079539,1.524231972,0.691223298,-1.826908709,-0.644378626,0.976035526,0.706437935,-0.889741085,-1.350058076,1.03261094,2.425680654,-5.840472583,-0.129553143,-0.080009944,1.51738092,0.722789606,-1.800348471,0.679158383,0.67325394
2,-8.073982988,-2.76800932,-0.837753635,-3.096453942,-7.078790614,-4.60080308,1.377595277,1.641081566,0.030488985,0.042899694,2.130566311,0.869321691,-0.196654758,-0.855029336,-1.645572312,-0.555220299,-0.358424884,2.752726297,-1.354505556,-0.922494194,0.669340873,-0.872690022,0.235786052,0.068868899
2,-7.715699862,-5.130180882,-4.239190304,-2.723547709,-6.297677704,-1.129115663,0.987144983,-1.400811786,-1.138813024,-0.784110894,2.374096088,0.733013874,-0.111048599,-0.463725253,-2.580441214,-1.897721199,1.781041074,3.354066366,-2.78312767,-1.789559703,-0.575456209,1.415120702,0.390617507,-0.16479049
2,-6.082508473,-3.971937498,-4.649730341,-5.460567083,-3.361283723,-1.151555488,-0.454443953,-1.349782726,-0.794963253,-0.217575846,1.55699907,0.319259787,-0.093347123,1.103348348,-3.69008153,-3.308843852,2.42041368,2.176335463,-0.656101696,0.652171984,-1.666031998,1.500715648,-0.577152466,0.255981653
2,-7.041481807,-2.838964768,-4.077790764,-4.361117252,-3.53275058,-2.250603786,-1.734439918,-0.497684111,-2.277366903,1.608540196,1.848745407,0.734283153,-1.547281136,1.272988023,-1.961713997,-2.932489329,1.741244321,-0.146481832,1.097020059,2.284711083,-0.648567902,1.140252387,-0.535889941,0.344647201
2,-8.5511127,-2.258594855,-6.453575699,-7.240934949,-4.830633657,-0.775555825,1.754235183,2.167775705,-1.899282072,1.09764762,1.527512953,1.25265953,-1.27715294,0.458785887,0.14085418,-0.477877704,-0.267323059,-1.064953043,1.839920058,-0.714790294,0.783418488,0.716824429,-0.680903914,0.36327447
2,-8.802319452,-4.077370169,-6.279838621,-6.232097769,-2.951136256,-1.536838243,1.528335504,0.267475624,-1.559505468,0.268655953,1.585004235,0.783284804,0.975497854,0.054137325,0.908374502,1.774380671,1.658779685,-2.995816354,-1.543190598,-3.414004807,1.89692097,0.048160328,-0.802720981,-0.363291377
2,-7.117819061,-2.664555967,-3.337425143,-5.241893381,-4.053075474,-3.105867824,0.674048423,-2.804548034,0.021233761,1.52760292,0.667513784,0.839670666,2.193609236,-0.666260496,1.556560728,4.93280974,3.305597373,-1.663613457,-4.911048147,-4.218260222,0.303634521,0.051724577,-0.4390571,-0.713855947
2,-6.294881846,-2.554778224,-4.273304289,-2.69906703,-1.433360143,-5.579172317,-3.509132436,-3.132529451,-0.392243365,1.465803039,1.074663521,0.39584052,0.876315979,-2.384375452,-1.007803031,3.403478826,-0.546524543,1.127979676,-1.964543002,0.560837968,0.017986127,-0.696668118,-0.085633129,-0.112089344
2,-6.514417649,-4.019281571,-5.122001774,-1.608235709,-0.631125653,-1.249808973,-3.093603068,-2.459612091,-2.027461341,0.576660942,1.124097661,0.375597752,-0.27083842,-0.767373074,-0.857353259,3.083872805,1.509084911,2.6866888,-0.493238412,3.266026469,0.250361894,-1.28378139,0.375226033,-0.110039081
2,-7.789546189,-6.976570545,-6.899254853,-2.943708367,-5.481897981,-0.772898155,0.465346746,0.936264604,-0.508178726,-0.300875235,1.228262603,0.847187245,-1.221446922,1.283366636,0.953380436,-1.423659187,0.814975663,3.151840895,0.917864853,0.01696352,-1.307558926,-1.284041604,0.132121945,0.141532344
2,-6.776744519,-1.604719418,-3.310479749,-0.493763505,0.234820812,-1.478971705,-2.053048786,0.060094642,0.454744282,0.485269972,1.153553292,0.448938682,-0.63900558,2.215646906,1.778254662,-2.201372468,1.663422204,2.382132623,-2.27049259,-3.731162483,-0.737206398,-0.608585011,0.30229432,0.173545413
2,-7.995888794,-1.837009346,-3.748994648,-5.391791913,-0.643869882,-0.736829609,-2.652612298,-4.366937538,-3.594684565,-0.414563881,1.258118622,0.571468571,0.8995638,1.410774884,0.65480958,-2.736993258,1.153538555,2.879695389,-3.125501515,-5.643204601,-0.727115618,0.323868265,0.164961172,-0.183542979
2,-7.369754716,-3.265591811,-4.029749883,-3.686252639,-0.555006396,2.305355688,-4.940362431,-5.404754744,-1.590018019,-0.279372252,1.562611131,0.773775209,0.66459249,-1.699292993,-1.575600152,-2.157291092,-3.896742381,-0.877818507,0.685580989,-1.542591316,0.610028903,1.503018706,0.785526728,-0.116029876
2,-6.143695391,-4.029972022,-5.557405415,-5.452953688,-3.356676545,1.654481233,-2.779248704,-4.796117604,-0.576471002,0.567248275,1.271175441,0.409454513,0.946098804,0.86382724,0.698703648,2.05912513,-4.663816563,-4.796035959,2.369508069,3.488744095,1.560659711,1.812567478,0.758872998,-0.087272879
2,-6.705952484,-3.05717757,-4.769674594,-3.699119255,-4.253889428,-3.991354886,-0.961359099,-2.039202299,-0.139319145,2.248891952,2.325314974,0.355900898,0.698927082,1.051156965,2.187267009,3.611230929,-2.288497474,-5.735077379,1.96474519,4.015400054,-0.441845519,0.43537283,0.412223135,0.014303232
2,-6.908641704,-0.645475606,-2.330976821,-2.29667091,-5.79015321,-4.78252826,-1.08785186,-0.816597618,-1.979044436,1.040155233,2.015076197,0.649496408,-0.404250388,-0.855624915,1.031180599,0.972391991,0.26790122,0.804215602,1.547544365,2.543421772,-1.15373538,-1.306476207,0.05977019,0.151447534
2,-5.938890937,-3.381104571,-2.362063667,0.152452365,-2.771014275,-3.078755634,-2.838943067,-1.371414656,-1.551499581,0.137233513,1.808995455,0.675209109,-0.142866626,-3.334403083,-1.346420197,-2.296291409,-0.365359285,5.56567467,1.105952459,0.232839544,-1.168661485,-0.721259847,-0.724491421,0.137140701
2,-7.133601747,-5.151445894,-5.214439979,-5.920151511,-3.696262292,2.404505009,0.480859828,-1.314878768,-1.600983855,-0.336636816,1.618990486,0.476971709,0.232756459,-1.986259571,-2.991145711,-3.95387384,0.426181717,0.997297243,0.484497621,0.230238998,0.596052272,2.319271221,-0.340963969,-0.048272775
2,-6.807772402,-5.805797049,-5.347573311,-5.331816068,-5.848873815,0.763640484,-0.086786255,-1.440802407,-2.081341664,1.855398207,1.436620699,0.647874299,-0.220367631,2.725841987,-1.391826906,-4.481399381,0.884234505,-0.983931705,-0.491941521,-0.077450997,1.128937988,2.402675484,0.207117356,0.103868482
2,-6.125066282,-2.412518724,-5.324940566,-5.485347453,-3.611950864,-5.207780454,-1.737183835,-0.436545245,-0.820044986,3.659979717,1.689817622,0.590754651,-0.057263973,3.354813233,0.942481926,0.526278468,2.244374234,-1.715747145,-3.457816286,-1.642072098,0.104912074,-0.010869523,0.590772573,-0.018569385
2,-6.773710116,-0.661805176,-4.394553732,-6.787048736,-1.486818231,-0.74851046,-2.467833517,-1.926757913,-0.248562033,1.742938473,2.084257921,0.774120361,-0.753977856,3.077736931,2.476733378,2.182966479,1.238615249,0.63828674,-0.333740015,-1.060831823,0.050779741,-2.193981422,0.274497695,-0.199933723
2,-7.23652885,-2.691221981,-4.277226879,-4.403117475,-2.510728733,0.586959763,-3.51534097,-3.535009161,-2.360005559,-0.296711234,2.181330735,0.3859946,-1.204985399,0.830429185,2.728173494,3.323211523,-0.774965931,0.680847663,1.612961879,0.444739201,-0.619856267,-2.957069195,-0.517339369,-0.200449333
2,-7.383007903,-1.049840024,-2.156330087,-2.598481338,-4.541562007,-1.176299515,0.301682289,-1.482818183,-1.235191766,0.542771549,1.602610684,0.45035374,0.085774255,-0.373703193,1.554409589,2.075041854,-0.195017977,-3.048419761,1.499466368,1.311150097,-1.282195331,-0.272338644,-1.015060375,-0.23900985
2,-7.627895488,-0.972857523,-2.351792147,-2.594813867,-3.247027872,-3.972614432,-0.70249892,0.008593691,-1.25651452,-0.175540612,1.154632186,0.451963962,0.772658374,-0.076220296,-0.469327445,2.014079961,4.37338492,-2.099918359,-0.870314726,-0.59573728,0.383337601,2.367354277,-0.100900543,0.211926087
2,-6.449365415,-2.081542194,-3.025656715,-4.57863776,-1.411195627,-3.041353004,-1.625054991,-1.731834194,-2.723600549,1.273845197,1.075016632,0.382620904,0.880127491,-0.99741097,-1.299775091,1.1739001,3.51985775,-0.454947452,-3.637631095,-1.37530633,1.822722769,1.70500012,0.397673752,0.175593861
2,-6.544362533,-2.28970134,-4.546554732,-0.391919322,2.484165457,-1.630391031,-3.85744442,-4.304107076,-1.040794766,2.888783358,2.293776947,0.737750148,0.225985268,-2.298568283,-0.375042472,-0.667046731,-2.064108558,0.315518024,-1.500188927,0.181353162,2.909916512,0.39845194,0.457953825,0.03344061
2,-6.604583144,-1.887534571,-3.008611431,-1.93907846,-2.127372047,-3.029832393,-3.577291603,-1.389427294,1.39103251,1.568109744,1.629548932,0.570851438,-0.895488257,-0.496551828,2.684787135,-2.093891875,-5.471188353,-0.413605484,1.144635998,1.118554578,2.129079739,-0.952275732,-0.170288091,-0.125712528
2,-7.211308721,-4.517713759,-2.922878497,-4.915163613,-5.9851025,-3.505097701,-1.976664004,0.109419984,1.051043719,0.275005025,1.564296773,0.408009611,-1.558886566,-0.265505127,2.826680262,-4.34996104,-7.386079299,-1.213975439,4.113580103,1.391308391,-0.634800441,-0.507850325,-0.061030953,-0.265949269
2,-7.459124706,-1.712363727,0.18968587,-5.457853427,-5.383344178,-2.724407895,-0.848491201,-2.260765857,-0.575900184,1.152320765,1.184324583,0.358922381,-1.398951287,-0.31079989,0.044957882,-2.574324804,-2.603445692,-0.461791887,1.983890024,-2.224787559,-3.957418583,0.443457558,1.269679659,0.162966743
2,-8.4554216,-2.775544451,-1.905682989,-5.157473399,-6.966967427,-3.60406644,0.948525535,-1.781475209,-1.009529082,2.334902361,2.424842693,0.444790773,0.039651429,1.092437835,-0.286311317,-0.549463999,0.466295625,1.003333284,0.327613189,-0.724715183,-2.400248041,0.185943672,1.405006659,0.485039244
2,-8.080953634,-3.224819059,-3.449772362,-5.679410773,-5.541608121,-3.673035855,-2.064051336,-3.781161036,-3.514808965,1.203347413,3.103795462,0.796910971,0.997946237,-0.466492984,-2.130112548,3.946259263,4.50099333,0.588080462,-0.459816729,0.912508283,-0.489570974,-0.728030056,0.954126643,0.583876698
2,-6.840917114,-2.12282934,-1.532616356,-5.628580938,-5.20652709,-1.525783795,-0.877464153,-0.217455201,-1.079873952,0.528407209,2.712071322,0.916574182,0.650154164,-0.428380743,-2.264461499,3.580214625,5.397868969,1.355866587,-1.122257145,1.596356771,-0.862709453,-1.223480335,-0.899780137,0.253748914
2,-6.769457594,-2.738460759,-3.192016269,0.697089238,0.487925649,-2.881428523,-0.625221451,-1.674013437,-1.275084209,0.963523257,2.471900232,0.998845723,-0.167425842,-0.514700356,-3.029789878,1.47418672,4.798518017,3.863125711,0.050083969,1.265994545,-1.051958526,-0.471968373,-1.792862967,-0.341813022
2,-8.135938375,-3.661294716,-5.431253284,-2.975401466,-1.884930858,-1.966070225,-1.454275126,-0.440513851,-3.423455639,0.619593937,1.391120102,0.724446769,-1.052242049,-0.404851388,-3.454808351,-0.935739349,1.662350032,1.21100443,-2.355664821,-1.031456413,-1.237757982,1.510891639,-0.723328641,-0.281975217
2,-7.684581766,-3.227636905,-6.045138715,-4.79472043,-0.004629211,2.341795927,-1.700519897,-1.770639893,-3.92095591,0.449801491,1.074976621,0.380255146,-0.556587322,-0.617590136,-2.054786465,-2.717279956,-1.444477349,-0.011916223,-2.988289992,-1.558935384,0.538290368,0.982136786,0.159754706,-0.018423417
