label,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X
4,-6.645789323,1.694805446,3.749964695,4.276868644,4.704209268,3.630321625,7.906003305,8.076580835,6.883157525,4.676894093,1.791541529,0.641931281,-0.654061189,1.602409072,-0.240988093,0.993038173,-0.536752195,1.737947078,-7.839159772,-0.921585695,-0.803069226,-1.418503195,0.029869033,-0.075021709
4,-6.132528211,2.336488316,2.662934661,7.374355212,1.192340777,7.047987857,3.830089062,7.576928824,6.679447611,2.453334496,2.28391672,0.657352269,-1.367484493,1.911570246,-0.979876947,2.232490663,1.814407474,2.300979406,-5.35122194,-2.087125803,-0.247433813,-1.555296438,0.126482043,-0.207945759
4,-6.821141273,2.909083878,4.810130705,6.299146096,3.557179585,5.943682005,1.978265723,3.9019768,5.119978721,2.383584944,2.810148845,0.768568389,-1.253639367,1.144671987,-1.206433365,2.121309143,2.920766238,1.009289021,-0.890683342,-0.914582242,0.622128348,-1.191300294,-0.609718646,0.162720928
4,-7.936671332,3.415769108,2.010695395,6.811975361,7.029726775,5.434871244,4.365810213,6.704961191,6.35539606,2.263002314,1.887123711,0.606760435,-1.335030329,1.161203092,-0.361237875,0.309267514,5.56839333,-0.071324181,3.659493434,0.201378137,-0.637553296,-0.149132112,-0.672522034,0.239628074
4,-7.624176813,2.87217303,2.266434281,7.740022285,6.166665626,5.950813463,6.302117718,7.140691288,7.978375823,2.985109744,1.075360064,0.91130859,-0.821117819,0.966485198,-0.389961621,-1.108685243,5.230566999,0.976585417,3.903843655,2.344167167,-0.888257748,-0.289324686,-0.238487064,-0.023549692
4,-7.733555934,4.096748378,3.392926062,7.11781839,8.240187751,6.937435857,7.157403215,6.259638785,4.293919116,1.928873928,2.142528059,0.945424279,-0.363795828,-0.003766327,1.121714163,-1.577310024,1.926758837,-0.943395411,1.765035763,1.430329124,-1.730094335,-0.050282335,1.044823203,0.35393131
4,-8.154375701,4.01832204,3.53407294,4.483196718,10.7977996,6.657277824,6.438234705,7.640888754,4.818330571,2.116662108,2.324716075,0.563911929,0.095681331,-0.478740391,0.656864681,-1.079277343,-2.304975172,-2.990435703,-0.390508682,-1.30351667,-1.105548754,0.156446451,1.154558784,0.359555764
4,-8.217265631,2.837045112,3.059447311,6.074423108,7.604298045,3.666545946,6.945305364,8.600356144,5.340277183,2.62180263,2.82968051,1.311355731,0.3697397,-2.313856508,0.684381161,-0.34982752,-4.322656753,-2.092253339,-1.028658146,-0.982689509,1.024998217,0.62425476,0.108556808,0.058879272
4,-7.238799968,2.783914077,3.418470678,6.642803911,3.027147721,3.100604864,5.82240362,4.015057604,5.796873658,2.87331507,2.463622015,1.267676511,0.859155072,-1.401130588,1.0115702,-0.33096419,-3.959326374,0.99036253,-0.929927148,-3.465997634,-0.695348967,0.113886219,0.428775431,-0.125487246
4,-7.63673425,1.243167598,4.477298933,5.513273513,5.641528559,5.577392328,5.922331538,6.598520096,5.342144898,2.486929587,2.235910302,0.681860896,0.813731036,0.369659891,0.847436775,-1.494892552,-0.261629587,3.617996797,-0.778094119,-3.879225534,-0.672607013,-0.039060999,0.800955787,-0.499302673
4,-7.155908783,2.713564915,4.342502428,4.26732523,5.840194778,7.187398427,5.554830896,3.442810326,3.774373263,2.354927957,3.264764325,0.690428477,0.145554071,1.403501697,1.62738673,1.469824543,3.674151549,1.723461308,-0.522858963,-0.181328504,0.754372492,0.287384656,0.12536367,-0.394436287
4,-7.038114669,3.426709529,3.868586598,5.019823621,5.805330136,7.05014436,5.911950548,3.067641481,5.342616861,2.822404688,3.630543035,0.851025738,1.232145046,0.844637374,0.666042172,1.354118489,3.288244393,1.020460727,0.306303982,0.60564165,1.273992349,0.699973317,-0.168387281,-0.110366943
4,-7.319778652,3.797395657,6.163906941,9.094265672,8.456474255,4.94942081,5.043305671,5.508504155,6.928196414,3.136654503,1.954351153,0.591439659,1.972799961,-1.208015973,-1.068764858,0.364782632,3.334361787,-0.26403622,0.4955105,2.556454887,0.108170215,0.387823656,-0.717681116,0.000546474
4,-5.706581747,1.968208288,4.565659935,5.130981026,9.26575541,8.227072227,6.637550124,6.474135658,5.676221846,3.146026289,2.638535966,0.56580489,0.954836981,0.135533362,-0.919558638,-2.378674827,2.103377939,-1.063518584,-0.116079093,0.756784301,-2.179695834,-0.237130151,-0.789645408,-0.003953202
4,-4.862475303,1.630791576,2.390818473,4.758920476,9.111524823,6.202880164,5.935296858,5.574245569,3.769826093,2.77485264,2.684246185,0.833858612,-0.28041798,0.518616318,-1.150000615,-2.478999448,0.177135422,0.072409436,-0.175770141,-3.291539397,-3.645993753,-0.103320699,0.456168747,0.143880242
4,-6.834510872,4.713311612,4.375792875,3.619483979,8.63287176,4.828136807,5.291836315,4.169947226,3.652258271,2.647610393,2.081127408,0.723886458,-1.394925073,-0.047449991,1.342082148,0.090265759,-1.308250785,-0.489287976,-0.889895345,-4.491966649,-1.776014074,0.3953007,0.607568675,0.048589338
4,-7.17644106,3.202768472,4.533839548,6.131515024,9.038619212,6.757502675,5.452507364,1.723289276,2.471187571,3.230881404,2.917308553,0.728219238,-1.622846504,-1.566112021,1.746695112,-0.034643785,0.055087475,3.925649108,1.157250052,-3.081452212,1.544284302,0.187582966,-0.187195892,-0.318524613
4,-6.641986478,1.111044854,5.50727262,4.580082391,7.339832037,7.215829007,5.544101854,1.661663831,3.661519996,3.510962957,3.433357794,0.691508585,-1.304409231,-2.895488269,0.613950444,0.602720939,0.516027473,5.972276742,1.308182829,-0.056509848,4.063530519,-0.056489811,-0.066686529,-0.213237544
4,-7.393007256,1.082756924,4.445121269,4.226655592,9.840675897,10.89750773,7.545039167,2.206208949,6.081621683,2.624550807,1.727337154,0.37226063,-1.865003939,0.651032707,-0.089736161,-1.618958433,1.110923067,7.021838645,0.06657808,1.652096805,4.886327769,-0.731619596,-0.514405928,0.076958924
4,-8.682841619,1.430084982,5.34107768,5.475995104,9.005884628,11.71654939,6.207844657,3.843722618,7.942336994,2.866040975,2.576083313,0.582009446,-0.887615889,2.696801211,-1.128629509,0.043565019,1.698339088,2.731995342,0.622922425,4.136616674,2.014831936,-1.698611546,-0.836936775,0.372691137
4,-8.953519398,4.019797468,4.482332777,3.255121019,9.871977517,15.03990045,5.220503083,3.110405089,7.660270726,2.455913001,2.574336902,0.898407193,0.600963833,1.64567165,-1.163115685,0.79300181,-0.397708149,-3.193196395,1.657725667,5.365361862,0.156690014,0.086159309,0.222828431,0.584420672
4,-7.19315424,3.687726399,3.795722602,5.131197206,9.871689859,9.242625659,7.640753534,7.414490771,5.894443379,1.04736454,1.754452759,0.987472009,2.270511847,0.749497516,-0.375176846,2.411202331,-2.56005658,-5.103784551,1.690862455,3.490204992,-0.10808823,0.35373293,-0.567920597,0.003464182
4,-7.236405196,2.42244369,3.473125281,5.588557256,8.811211057,7.344675001,9.315173229,8.468867665,7.340603512,3.663127988,2.472395079,1.046160356,2.484042432,0.253317614,0.711246553,3.224505402,-4.513466865,-5.845690863,-1.211532157,-0.824655782,-0.366250398,1.612876603,0.194972838,-0.344759726
4,-6.13563095,3.353008146,5.28291616,7.926080483,5.696182988,7.908485291,6.696803267,6.399798817,7.940038256,2.793032876,1.775173329,0.513329137,0.367541192,1.731347795,0.671867473,-1.445118383,-5.62570874,-2.335001498,-3.261684269,-4.546684635,-0.273560717,3.105995996,0.679673442,-0.302139466
4,-5.756217395,4.567133016,4.805605828,6.694437483,5.189530654,6.938434338,3.875179981,2.380767394,6.08809769,4.002393738,2.856435873,0.61833904,1.638765585,1.281402306,-5.220139665,-5.396288249,-8.045890071,-6.519647719,-4.252261535,-3.712482314,-3.03511986,-1.088432452,0.451650679,-0.377166631
4,-7.381936353,5.212403428,4.137283537,2.410579518,3.24396695,5.943243743,5.468223754,3.638513954,6.110355214,5.53672566,2.581942525,0.748173468,0.839004926,-2.118441044,-13.76105746,-9.86880741,-7.069473561,-6.278340512,-3.298663319,-5.5349491,-3.507402303,-3.305326256,1.070403106,-0.073014087
4,-4.155104117,3.414849509,-3.784267905,0.251875366,-2.03151603,-1.452175803,3.551070683,4.280786626,3.702765244,0.658632919,2.746486499,0.362988245,-0.566548792,-6.404861321,-20.90694595,-11.7325661,-6.119104426,-0.278724846,-3.258930453,-6.995255713,-0.159854729,-2.430616094,0.15070103,-0.062457516
4,-5.677680199,0.751488333,-11.06373317,-3.655849573,-1.297504012,2.686279593,1.910862937,-2.852634449,3.871601024,-0.493076099,3.435752675,0.531483404,-2.781182035,-10.2944374,-20.74644005,-9.388116285,-5.373862176,5.399391271,-4.253301192,-8.336662614,3.036725688,2.262597146,0.054794586,-0.009728898
4,-7.45816866,-2.809701418,-18.95430475,-7.871197125,-1.718390504,8.148829144,0.765464711,-4.866541974,6.96769269,3.371370477,2.655582343,0.632997798,-4.947247716,-8.564940089,-12.20608304,-5.765763952,-2.836269009,6.666267796,-2.915051974,-7.278844119,3.662260501,7.114580805,0.231118417,0.012759282
4,-9.902177135,-7.116977203,-19.39735811,-7.610058664,-4.973389078,9.241828176,0.481074952,-4.292815667,9.032980023,7.574252599,2.709586483,0.598575344,-4.013615942,-5.143026193,-3.13608634,2.116335948,-2.542235518,-1.079934023,-1.582067755,-4.682301645,2.031951522,4.750107711,0.117313648,0.000551294
4,-9.463727223,-5.498327858,-17.92658,-6.419666017,-4.44797701,5.269451599,-0.106613285,-5.917388943,6.615466496,7.296839777,3.456247221,0.348581198,-4.228600593,-1.001278806,4.746539843,5.906085842,-0.508183611,-4.355975902,0.040039286,-2.349357244,-1.35973875,-1.552154112,0.778846592,0.174118018
4,-10.69532483,-5.618737737,-16.28172505,-1.207111205,-3.746064036,2.506067331,-0.026199697,-9.350663432,7.095641404,4.669350817,3.211390708,0.674518646,-2.81477465,1.365754168,9.938565507,6.233582558,3.950060341,-3.37262547,-2.540272389,-1.563068274,-4.993201377,-5.106930842,-0.108851016,0.556293559
4,-13.4044957,-5.06073936,-13.39231151,-2.213542091,-3.094328442,4.982745713,1.079160965,-5.861653957,5.896753875,2.4955902,3.572950118,0.856203173,-2.515856602,-0.797072185,14.43276327,4.083353964,5.528417109,-0.267542374,-2.717149614,3.614397592,-6.788804425,-4.385794923,-0.44562279,0.567396722
4,-12.15395487,-5.287140199,-6.756644093,-0.36274679,0.27487715,4.326242914,-3.922220756,-6.665285571,1.902534269,2.314481125,2.48795851,1.179204695,-1.439115154,-2.536232517,16.5715831,0.268033846,8.647890336,3.804259239,0.543408562,9.815013046,-7.520831715,-2.975317961,-0.982642839,0.005271859
4,-12.50819711,-6.859734905,-1.039975572,-0.716817279,1.83417806,3.958050246,-2.234327177,-1.838481486,-0.971186574,1.895582238,3.149529135,0.947333256,-0.073402531,-3.059165919,10.29430405,-1.564672458,9.25121722,6.248613752,2.193010947,8.217431425,-5.792019818,-2.782074585,-2.332580259,-0.396528364
4,-13.30214686,-8.523588741,2.399481623,-1.553422843,6.761518217,8.724803923,2.445657216,3.360269902,-0.751635944,0.506377857,1.949136941,0.636861393,-0.782754928,-0.983206723,0.774295619,-5.193882642,7.182604842,6.160578609,6.872922034,6.726385702,-1.293757049,-4.73076528,-2.468909346,-0.714971723
4,-12.9405035,-8.031263968,-2.528918301,-3.965212751,7.539176855,12.15638584,1.184738399,1.451715443,-1.464190745,-0.773470043,0.343490513,0.532582278,-1.851867205,3.486956044,-2.794900236,-3.910982407,5.57561012,3.026268365,4.764693365,2.094363772,3.204424836,-3.697810548,-2.250189531,-0.680291592
4,-13.11193406,-6.176185751,-4.8507293,-6.529373017,8.196285015,9.467943032,4.677629508,1.779194517,0.208400781,-3.447140654,0.187613802,0.3141226,-1.709968968,7.154060982,-2.820725526,-0.751256955,3.290438291,-4.182853085,1.372898613,-2.053615081,5.438210951,-1.249812904,-0.67653436,-0.477608004
4,-15.38110431,-2.803002334,-1.607220465,-4.095315802,9.480209841,8.125883239,3.796726725,2.093601864,3.355432317,-1.674374328,0.655006409,0.088265264,-1.708793252,6.821429486,0.93378113,1.984817666,4.626475419,-6.785005535,-1.239163572,-1.159201024,4.449917688,1.078109289,1.503142042,-0.005226606
4,-14.64679991,-0.406628085,-2.292455584,-2.615256751,10.72665916,4.465775594,3.199010973,-0.04109593,4.995868952,-0.917889356,0.778577454,0.142607894,2.662790357,4.465858904,2.416727989,0.779498121,-0.995156372,-8.667404723,-8.321605035,-4.179522206,0.100038787,1.657114854,0.958305152,0.13026418
4,-14.73626046,-0.683898572,-2.407383464,-2.945044386,13.21370291,4.479961252,0.065302309,0.62305913,2.816951702,-0.42093176,2.30272175,0.610499722,9.474474513,-0.462079989,-1.448555437,-1.567434552,-7.572527397,-9.42725968,-9.725369071,-7.742274625,-1.785275508,-1.48154043,-0.172777476,-0.160024469
4,-9.440170455,-0.536949276,-0.825555817,-5.935261544,4.836803922,-1.710203058,-5.939065837,-3.754817426,0.627699269,-1.588189657,0.801213859,0.248401641,11.87660472,-3.96098672,-3.823827757,1.74111075,-12.17204182,-9.032067908,-9.295516079,-8.488861718,-0.995559206,-2.608606669,-1.272051348,-0.547908734
4,-3.772707268,-3.430961723,-4.513503504,-4.786465233,1.066346365,-2.927016955,-6.222288476,-7.662949325,2.861603897,-3.561534823,0.384521992,-0.204668312,9.842846755,-4.345964226,-3.757978257,4.618843259,-14.63151819,-10.45189484,-6.440787538,-10.71633632,2.547974868,-2.336342822,-2.582863803,-0.621130472
4,-2.313669421,-4.97457659,-6.975137199,0.917119799,-1.457725297,-5.378837164,-7.600467754,-8.631384278,3.480204046,-3.260497828,-0.170399688,-0.27167119,3.740546342,-4.229881884,-1.110826194,3.450912184,-10.85836567,-6.889092987,-2.933060774,-7.466756872,4.410491283,-1.790175148,-2.33912758,-0.148785107
4,-3.535240844,-4.984031254,-4.969560158,0.557029831,-5.58630977,-9.363563951,-8.765178041,-13.01316192,5.212661616,-3.089291907,-1.08576718,-0.061159571,-0.156474534,-3.143503796,0.368893506,-1.288393799,-7.784510252,-3.603254632,-2.567899897,-4.604769539,0.864524186,-1.441723222,-1.945553179,0.091650754
4,-3.948084154,-6.105237336,-2.263766781,-3.430640801,-8.124416511,-8.825569041,-9.067212215,-12.27984644,6.067907334,-4.509573837,-1.972332925,-0.046530391,-0.514415352,-2.270149212,-0.892606638,-4.063354415,-4.376087942,1.575009999,-0.666291813,-3.64110531,-1.887270705,-1.061700054,-0.960012752,-0.140605079
4,-3.190211702,-7.580887044,-6.315848454,-4.545175632,-7.277073406,-6.608532965,-9.340766091,-12.74587255,2.864538532,-5.099581651,-1.632841158,-0.179762581,1.042256393,-0.408700475,-2.301969463,-0.114695097,0.723792637,6.735426372,0.586489036,-1.795067251,-3.115245798,0.619042827,0.270992864,-0.381606368
4,-3.25780702,-7.081372513,-7.640903009,-2.626809092,-7.176475392,-4.393837659,-8.312111448,-14.22668693,1.823359529,-3.847903037,-1.336881827,-0.423277305,2.941092872,3.22029192,0.148121329,1.678555266,1.486857739,5.971774781,1.041917027,-1.427540292,-1.268743607,2.366096465,0.554558735,-0.002504022
4,-2.31699482,-5.109014377,-5.733946239,-0.016928668,-4.974591375,-1.476290084,-8.26299487,-14.73234255,2.662066821,-2.491563067,-0.997003433,-0.445195666,5.351203267,7.671247196,4.414087009,-1.962039524,-0.349139293,1.426837192,2.123237984,3.093744706,0.491417492,1.847772295,0.315793376,0.611503597
4,0.026946714,-2.51073579,-2.332535894,-3.176931382,-7.045370919,-2.434028309,-8.043222285,-13.42792188,4.266027779,-2.264438431,-1.458413685,0.082430118,6.41474927,9.00759538,6.147647357,-11.61426323,-3.247483796,-2.529305536,1.735099174,5.719659043,-0.232201556,0.981374384,-0.525561031,0.33009929
4,3.194216331,1.640665389,-2.348901497,-7.213173772,-7.866334582,-5.448181851,-6.290353696,-8.50463802,2.380330644,-3.119655513,-1.098385165,0.484639103,5.850972368,7.963518792,5.632902855,-16.10817231,-4.040075448,-3.318588011,0.868061013,6.062006229,-1.488396404,-0.024662179,-0.374625913,-0.237890195
4,3.608711309,3.055180673,-0.111954344,-16.45008138,-10.60182948,-6.201850079,-6.695783274,-8.761050626,1.615925284,-2.061795238,-2.074532507,-0.393045754,3.609331531,3.214141283,2.967936293,-12.95504615,-3.311302436,-2.072433619,-1.303878721,3.96596338,-2.337414333,-0.123683954,0.462910419,-0.802529305
4,4.668581434,4.053305579,1.605117269,-17.54261214,-9.256475264,-4.570261216,-7.634622857,-7.972768833,1.754523463,-2.629877932,-1.250882891,-0.564293022,1.760444338,-0.819725747,4.322816054,-6.868140659,-2.871093054,2.607531336,-2.297993304,0.283140562,-1.560456362,1.496190653,-0.031854636,-1.054556722
4,4.703761458,1.10415604,0.142359162,-17.44478142,-11.31725423,-5.981639056,-9.326905786,-7.744911401,1.072809871,-2.694853152,-0.687799193,-0.596897777,1.010530804,-2.484637222,3.270008999,-3.73214441,-2.874745841,4.175307778,-1.273570383,-1.994078776,-1.37941971,2.660304987,0.463583654,-0.502200749
4,5.287357763,1.386589086,4.008165831,-17.01803474,-11.81526179,-1.646990359,-8.421782397,-8.587996789,0.311203807,-0.558840577,-1.839533775,-0.995269968,0.635453384,-1.41014275,0.43140095,-3.55722348,-0.260951985,2.935114441,-1.46800417,-1.921020737,-1.568768338,2.148762688,-0.505926986,-0.537322746
4,4.81511935,0.661583086,3.591534873,-22.31058669,-13.63455498,-1.400523841,-8.212559079,-11.44455481,0.268455547,0.893143565,-1.084831585,-0.930858405,0.48756007,0.586684195,-0.191968559,-2.921686336,4.717754103,0.165790932,-0.960652585,-0.64313104,-0.384622649,1.226858015,-0.858882859,-0.324265846
4,5.566082564,2.159377932,0.527630837,-20.44554472,-8.489252866,-2.458147161,-10.39380246,-9.004478233,-0.196451883,-1.200732259,-1.811257173,-1.203296827,-0.31393445,0.122022424,-3.183465528,0.785433587,5.666005373,-4.510272008,0.306892734,2.057049024,0.13909463,-0.904922713,-0.000616729,0.408948921
4,5.295739163,1.597787909,1.59467382,-20.11355594,-5.903627538,-5.327374256,-9.78187463,-8.501367239,0.749703742,-0.533620289,-1.990261783,-0.979283117,-0.699099696,1.745577,-2.788042217,5.381682357,4.852613994,-4.461874686,0.518980672,5.510001436,-0.874220292,-1.57518727,0.297231813,0.550910516
4,4.576146181,1.101520311,0.231398067,-16.93839974,-7.181717452,-6.448973163,-7.17678552,-6.97401704,0.279221655,-1.20284272,-1.387743769,-0.35763423,-1.436138931,1.555527557,-1.336316754,5.92213813,-2.237710594,-2.758494073,2.94500538,2.545129235,-0.433269773,0.213528953,0.635562665,0.366233893
4,4.261437996,3.808877397,-0.442412067,-15.99163565,-7.009401698,-6.097922869,-9.042596542,-4.194783255,-1.280711659,-1.468582109,-0.850740567,-0.52732393,-0.586094997,1.338778006,-1.030592645,3.169892305,-5.335830966,0.914948215,3.521820304,-0.018901175,-2.569598149,0.568061984,0.896785483,-0.085904478
4,3.929024751,3.387124522,-0.458301351,-13.62329767,-11.29293168,-6.210613964,-6.345933439,-7.340076373,0.168851159,-0.412957918,-1.427673784,-0.879925581,0.323600723,0.197655217,-0.838021286,-0.387112603,-3.88787391,-1.496720013,3.17959256,-1.227452079,-3.546586925,0.120158926,0.679979314,-0.213469528
4,4.740157383,2.463152812,0.39363456,-17.01626851,-11.85176687,-4.074131533,-4.914570214,-8.346689335,-3.049508233,-0.076469714,-0.625118552,-0.846994159,1.011354219,-1.632938792,0.95385342,-1.381101411,-1.780833573,-4.294261811,2.136299222,-2.658179737,0.147029022,-1.438497747,0.013542677,0.006040819
4,4.822187572,2.070865429,-1.443657176,-17.00675221,-10.59234573,-9.705948851,-4.471409844,-6.739242117,-4.156260446,-1.718660528,-0.480585806,-0.518003408,0.551268327,-3.318529494,2.612705743,0.097907037,-0.222052197,-5.211325194,-2.333519849,0.973669457,2.604083753,-2.921441729,0.313556696,0.178958371
4,5.331887915,2.017598756,1.481045976,-16.3715605,-10.03094503,-10.79164814,-6.775409506,-8.482469988,1.102387676,-2.973477424,-1.30397054,-0.699223788,-0.016675347,-3.867560654,1.636998499,5.410483882,-0.409813507,-3.771765736,-3.979971525,1.546606815,3.445323028,-2.460432776,0.631245557,-0.065243284
4,4.460061976,-1.367892691,2.917051556,-13.79879112,-12.53642089,-10.66884345,-8.915793567,-5.811681861,1.999028833,-3.346616655,-0.617912746,-0.68537321,0.597127037,-3.282255701,1.872907328,4.590300452,0.987792067,0.021573464,-3.299345226,1.414708511,-0.498069664,0.125941491,0.383264372,-0.07697579
4,4.896207161,-1.618809109,0.668777943,-10.50452323,-11.49444955,-9.250332836,-8.662335641,-6.490559241,-0.959168331,-2.953140814,0.390413253,-0.861174184,-0.010956122,-2.467215947,-0.961123664,1.261233424,1.974022566,-2.781110956,-2.071249671,3.024630388,-4.970763677,2.615536521,0.041670572,0.41008967
4,5.935718504,-1.03431419,1.771837833,-13.05482016,-8.378905369,-10.44424631,-8.476964615,-5.613134724,-3.872586938,-1.539916597,-0.752881146,-0.552491895,0.989710255,0.404289541,-1.699185143,0.827991196,5.125857383,-2.64020739,-2.63554557,2.682495411,-3.153923688,1.548398959,-0.650012047,0.55373456
4,4.577625468,-1.850014416,0.611967342,-14.85169584,-9.148668945,-15.07561315,-10.10169849,-4.044797974,-3.417949954,0.046477328,-1.173980483,-0.15052994,0.262079366,0.016265457,-4.374086929,0.971415829,1.28811949,-1.612383203,-3.798866448,1.975943258,0.283453793,-1.417241396,-0.703603474,0.860112325
4,6.103918205,-0.645855725,0.396679142,-10.38321802,-6.020525122,-11.71651438,-12.1494305,-3.010819378,-1.502465888,-2.523827288,-0.810733948,-0.210093492,-0.197677004,-4.142602001,-9.301962523,7.844074193,-1.745036232,0.801107156,-2.541874367,2.769813723,1.156092666,-3.984735624,0.373997824,0.905601018
4,5.205226359,-1.788640156,-5.204773106,-10.38320056,-10.74146044,-11.03277361,-12.52440237,-4.827802027,-1.719048167,-4.587047563,-0.636065557,0.257795101,0.9902606,-7.723694698,-12.77573993,12.68968876,-0.746224839,2.313428203,-1.0649287,3.423326315,0.496277051,-3.986610738,0.791330835,0.617432277
4,5.325402551,-7.27890432,-9.272735729,-3.522956514,-10.20006397,-11.26400535,-11.07842422,-1.066912113,-2.987898832,-5.200257588,-0.460841873,0.601747111,1.67879228,-9.681031382,-13.73690786,11.23049959,0.478244392,0.427481043,-2.448631866,3.773966222,-0.692839994,-0.129925686,0.090518449,0.326171274
4,6.452274194,-10.11903216,-13.71693511,0.752706549,-8.17823678,-11.83172536,-12.23459468,0.118237865,-1.930817906,-4.595223629,-0.161930269,0.369698174,3.157364602,-6.944659167,-10.89283539,8.007073121,5.203021992,0.074960361,-5.013795921,5.25542006,-1.106951597,3.439204883,-0.609364125,-0.040898039
4,7.998582708,-11.00220679,-15.95260165,0.894577815,-6.584770364,-10.67581694,-15.96728214,0.177110009,-2.435841009,-2.714627783,-0.912023918,0.223211882,2.582275266,-2.499299759,-7.290468542,-0.000636419,3.478387369,-1.641471602,-6.460425718,0.44376976,-1.187550325,3.159249723,-1.242976592,-0.376906662
4,8.604683184,-10.34397767,-18.20409322,-0.581358042,-4.744574255,-11.21442727,-17.60066729,2.433317001,-3.655504475,-0.671055141,-1.324520722,0.385715657,1.357012409,0.590601162,-0.894318868,-5.553563465,2.712410598,-0.860416315,-3.474354544,-2.004053295,-1.293324795,1.292390701,-0.651937771,-0.238562222
